numSample,x1_pix,y1_pix,x2_pix,y2_pix,laser_X_m,laser_Y_m,laser_Z_m,radar_X_m,radar_Y_m,radar_R_m,radar_A_deg,radar_D_mps,radar_P_db,dataset,index,Difficult
4594,911,501,986,564,0.208596691,45.85826874,1.153114796,0.24308376,46.10625076,46.10993958,-0.300000012,5,54118916,RECORD@2020-11-22_12.37.16,160,0
4595,904,507,979,573,0.043504756,46.3216629,1.159342766,-0.242834851,46.50909042,46.50915909,0.300000012,5,24353666,RECORD@2020-11-22_12.37.16,161,0
4596,905,513,981,579,0.02958397,46.42551422,0.676444411,0.000645663,47.2985878,47.30760193,0,5,9096941,RECORD@2020-11-22_12.37.16,162,0
4597,904,515,979,579,-0.035206765,46.5330658,0.550077796,0.162995711,47.09128189,47.10799026,-0.200000003,5,44166236,RECORD@2020-11-22_12.37.16,163,0
4598,906,509,981,573,0.100519381,46.61521912,1.167745709,-0.040282648,47.00442123,47.00818634,0,5,45268516,RECORD@2020-11-22_12.37.16,164,0
4599,907,504,984,569,0.129426032,46.75068665,1.167021275,0.082863085,47.30021667,47.30760193,-0.100000001,5,49158368,RECORD@2020-11-22_12.37.16,165,0
4600,908,505,983,570,0.148115009,46.83549881,1.17168355,0.123347022,47.45999146,47.50720978,-0.200000003,5,18895592,RECORD@2020-11-22_12.37.16,166,0
4601,908,504,984,569,0.141539291,46.98168564,1.170860529,0.164369777,47.66139984,47.70682144,-0.200000003,5,39208700,RECORD@2020-11-22_12.37.16,167,0
4602,909,502,984,566,0.136612549,47.08355713,1.17519331,0.246114567,47.44202805,47.50720978,-0.300000012,5,27038730,RECORD@2020-11-22_12.37.16,168,0
4603,910,501,984,566,0.13968569,47.20649719,1.174699664,0.166080371,47.4996109,47.50720978,-0.200000003,5,17138628,RECORD@2020-11-22_12.37.16,169,0
4604,911,499,984,563,0.155080631,47.3224678,1.178959846,0.248360455,47.70652771,47.70682144,-0.300000012,5,55553528,RECORD@2020-11-22_12.37.16,170,0
4605,911,503,985,567,0.205599427,47.36846924,1.177771091,0.167167574,47.68847656,47.70682144,-0.200000003,5,28163278,RECORD@2020-11-22_12.37.16,171,0
4606,913,507,987,570,0.22210066,47.48495102,1.182640791,0.423797309,47.75802612,47.80662537,-0.5,5,17961250,RECORD@2020-11-22_12.37.16,172,0
4607,927,514,995,575,0.509174287,48.06637955,0.874802709,0.669138253,48.27357483,48.30565262,-0.800000012,6,29156208,RECORD@2020-11-22_12.37.16,173,0
4608,929,511,998,573,0.601612151,48.17017365,1.194368601,0.507915795,48.43612289,48.50526047,-0.600000024,6,24860810,RECORD@2020-11-22_12.37.16,174,0
4609,931,513,1000,572,0.616777062,48.31511688,0.876911759,0.901843071,48.95119858,49.00428772,-1.100000024,6,28743656,RECORD@2020-11-22_12.37.16,175,0
4610,931,513,1001,575,0.670705795,48.49729538,1.199333668,0.864642024,48.88986588,48.90447998,-1,7,15129914,RECORD@2020-11-22_12.37.16,176,0
4611,934,511,1003,572,0.690165758,48.59114838,0.87948513,0.683390915,49.05125427,49.10409164,-0.800000012,7,26284116,RECORD@2020-11-22_12.37.16,177,0
4612,935,519,1006,579,0.776582599,48.7633667,0.691552222,0.771860659,49.29250717,49.30370331,-0.899999976,8,42324668,RECORD@2020-11-22_12.37.16,178,0
4613,937,511,1006,570,0.85099709,48.92030334,1.203877687,0.954861939,49.46853638,49.50331116,-1.100000024,8,32411822,RECORD@2020-11-22_12.37.16,179,0
4614,937,516,1007,576,0.872398615,49.09980011,0.693828285,0.862767458,49.48743057,49.50331116,-1,7,38852276,RECORD@2020-11-22_12.37.16,180,0
4615,937,517,1008,579,0.912117839,49.26209259,0.56040889,0.943357527,49.68587112,49.70292282,-1.100000024,7,24883250,RECORD@2020-11-22_12.37.16,181,0
4616,938,514,1007,575,0.862829804,49.44159698,1.214913607,0.77825439,49.7001915,49.70292282,-0.899999976,7,28487934,RECORD@2020-11-22_12.37.16,182,0
4617,939,514,1009,573,0.937484503,49.5472641,0.561801851,0.878587902,49.90062332,49.90253067,-1,7,27132234,RECORD@2020-11-22_12.37.16,183,0
4618,940,516,1009,576,0.929700017,50.47333908,0.565419674,0.899369657,50.96973801,51.0003891,-1,8,7731242,RECORD@2020-11-22_12.37.16,184,0
4619,940,514,1009,572,0.994487405,50.68310928,1.237085104,0.800099373,51.08298111,51.10019302,-0.899999976,8,9977043,RECORD@2020-11-22_12.37.16,185,0
4620,939,516,1009,575,0.921030819,50.81492233,0.566677213,0.62256211,51.22851944,51.29980469,-0.699999988,8,16678805,RECORD@2020-11-22_12.37.16,186,0
4621,938,513,1007,571,0.833463311,51.05743027,1.243163109,0.729919493,51.4660759,51.49941254,-0.800000012,8,20090916,RECORD@2020-11-22_12.37.16,187,0
4622,936,510,1004,568,0.824192107,51.18048477,0.571900725,0.366532207,51.6265564,51.6990242,-0.400000006,8,11505884,RECORD@2020-11-22_12.37.16,188,0
4623,933,513,1002,572,0.727560103,51.40274429,1.248128057,1.012383699,51.8730011,51.89863205,-1.100000024,8,15222521,RECORD@2020-11-22_12.37.16,189,0
4624,932,516,998,573,0.645798862,51.53160477,0.569482446,0.719762087,51.89831161,51.89863205,-0.800000012,8,28000250,RECORD@2020-11-22_12.37.16,190,0
4625,933,518,998,574,0.654413939,51.75756073,0.711311102,0.728020549,52.08522034,52.09824371,-0.800000012,9,23002578,RECORD@2020-11-22_12.37.16,191,0
4626,931,515,997,572,0.631966531,51.88191986,0.570972085,0.543863356,52.28789139,52.29785538,-0.600000024,9,23897282,RECORD@2020-11-22_12.37.16,192,0
4627,929,514,995,571,0.536321938,52.16097641,1.261653543,0.457108229,52.49738312,52.49746323,-0.5,9,19176918,RECORD@2020-11-22_12.37.16,193,0
4628,928,516,992,573,0.538941979,52.32809448,0.572461843,0.735105872,52.67712402,52.69707489,-0.800000012,9,24356012,RECORD@2020-11-22_12.37.16,194,0
4629,920,511,985,568,0.341204137,53.43208694,1.283482552,0.37979719,53.88481522,53.89473343,-0.400000006,11,13564921,RECORD@2020-11-22_12.37.16,195,0
4630,920,513,983,568,0.230058596,53.64586258,0.579484582,0.376947165,54.08259964,54.09434509,-0.400000006,11,24511124,RECORD@2020-11-22_12.37.16,196,0
4631,918,519,981,575,0.255354613,53.90681839,0.725594282,0.142504722,54.36800766,54.39376068,-0.200000003,11,18661812,RECORD@2020-11-22_12.37.16,197,0
4632,918,515,982,571,0.253639668,54.15205765,0.57969743,0.435726821,54.66026306,54.69317627,-0.5,11,16756157,RECORD@2020-11-22_12.37.16,198,0
4633,917,515,983,567,0.182420358,54.42529678,1.300175428,0.286086082,54.69309235,54.69317627,-0.300000012,12,21993568,RECORD@2020-11-22_12.37.16,199,0
4634,917,512,982,567,0.205590412,54.69863892,0.581612706,0.383752197,55.29192352,55.29200745,-0.400000006,12,17369652,RECORD@2020-11-22_12.37.16,200,0
4635,917,513,982,569,0.211471111,54.96736526,1.309078217,0.390908122,55.68818283,55.69122696,-0.400000006,13,9278007,RECORD@2020-11-22_12.37.16,201,0
4636,918,514,982,570,0.272734344,55.21226883,0.58362478,0.581691384,55.48476028,55.4916153,-0.600000024,13,14893068,RECORD@2020-11-22_12.37.16,202,0
4637,918,514,982,568,0.31109488,55.49457932,1.31900835,0.583918333,55.88227844,55.89083481,-0.600000024,13,25141028,RECORD@2020-11-22_12.37.16,203,0
4638,919,517,983,568,0.291813552,55.7996521,0.585791588,0.195874676,56.09036255,56.09044647,-0.200000003,13,24819824,RECORD@2020-11-22_12.37.16,204,0
4639,921,515,983,568,0.284599841,56.09151077,1.328938484,0.546492159,56.48742294,56.48966599,-0.600000024,13,11771554,RECORD@2020-11-22_12.37.16,205,0
4640,920,511,982,564,0.175811976,57.65871429,1.352753997,0.051117767,57.97720337,57.98674011,-0.100000001,15,16823728,RECORD@2020-11-22_12.37.16,206,0
4641,920,513,982,567,0.288611412,57.93184662,0.75214839,0.204238206,58.27585983,58.28615952,-0.200000003,15,21647222,RECORD@2020-11-22_12.37.16,207,0
4642,921,499,981,554,0.375528276,58.23513794,1.364100933,0.35790807,58.68502045,58.68537903,-0.400000006,14,25349240,RECORD@2020-11-22_12.37.16,208,0
4643,921,517,980,573,0.284733713,58.63277817,0.756469607,0.20566842,58.88489532,58.88498688,-0.200000003,15,15493654,RECORD@2020-11-22_12.37.16,209,0
4644,922,526,981,576,0.298422992,58.88179398,0.59770906,0.310188591,59.28416443,59.28421021,-0.300000012,14,19909988,RECORD@2020-11-22_12.37.16,210,0
4645,925,513,982,561,0.337395042,59.25553894,1.382869124,-0.050900899,59.55928802,59.58362579,0,15,20601378,RECORD@2020-11-22_12.37.16,211,0
4646,930,515,986,561,0.569675922,60.65252686,0.604693174,0.748295248,60.4282074,60.48186874,-0.699999988,15,15966626,RECORD@2020-11-22_12.37.16,212,0
4647,934,528,991,575,0.698113382,61.13647842,0.606473088,0.747074544,61.27796555,61.28030777,-0.699999988,15,35236356,RECORD@2020-11-22_12.37.16,213,0
4648,938,522,994,569,0.809596539,61.4083252,0.607595205,0.859120011,61.63434219,61.6795311,-0.800000012,15,19384184,RECORD@2020-11-22_12.37.16,214,0
4649,942,523,997,571,0.889441311,61.68543625,0.608620524,1.188783884,62.06829071,62.07875061,-1.100000024,15,22272754,RECORD@2020-11-22_12.37.16,215,0
4650,946,504,1000,548,1.085144997,62.21327591,1.432012439,1.486204624,62.65885162,62.67758179,-1.399999976,16,27372556,RECORD@2020-11-22_12.37.16,216,0
4651,957,510,1011,555,1.375324488,63.00035095,0.614134312,1.76766336,63.2517128,63.27640915,-1.600000024,16,41926168,RECORD@2020-11-22_12.37.16,217,0
4652,959,523,1014,567,1.568359137,63.26355743,0.787476897,1.994714737,63.84709549,63.87524033,-1.799999952,16,22127616,RECORD@2020-11-22_12.37.16,218,0
4653,958,530,1015,577,1.492039919,63.67518616,0.616320491,1.561382532,64.04857635,64.07485199,-1.399999976,16,14688363,RECORD@2020-11-22_12.37.16,219,0
4654,959,513,1015,558,1.575548887,64.02308655,0.792292953,1.789968371,64.45991516,64.47407532,-1.600000024,16,27382262,RECORD@2020-11-22_12.37.16,220,0
4655,960,521,1012,565,1.545905471,64.30826569,0.618835509,1.692829609,64.83374023,64.87329102,-1.5,16,21398842,RECORD@2020-11-22_12.37.16,221,0
4656,953,505,1007,548,1.408598423,64.67131042,1.47686255,1.699089408,65.2401886,65.27251434,-1.5,15,24207014,RECORD@2020-11-22_12.37.16,222,0
4657,954,523,1006,566,1.31987536,64.99698639,0.621524692,1.31156373,65.25950623,65.37231445,-1.200000048,16,19882594,RECORD@2020-11-22_12.37.16,223,0
4658,952,536,1005,578,1.318143964,65.34207153,-0.061133295,1.602735043,65.84298706,65.87134552,-1.399999976,15,22999898,RECORD@2020-11-22_12.37.16,224,0
4659,949,500,1000,543,1.217164755,65.69042206,1.491562843,1.269314408,66.22009277,66.27056122,-1.100000024,15,24046862,RECORD@2020-11-22_12.37.16,225,0
4660,945,506,998,548,1.117354631,66.02119446,1.500061274,1.4097054,66.50144958,66.66978455,-1.200000048,15,16378309,RECORD@2020-11-22_12.37.16,226,0
4661,943,515,993,558,0.993319809,67.68901062,0.631797671,0.950734019,68.02185822,68.06705475,-0.800000012,14,12965584,RECORD@2020-11-22_12.37.16,227,0
4662,945,519,995,562,1.024722457,67.94226837,0.818319261,1.188701749,68.41944885,68.46627045,-1,14,9342057,RECORD@2020-11-22_12.37.16,228,0
4663,947,518,998,562,1.111038685,68.25208282,0.634138703,1.438438177,68.6449585,68.66588593,-1.200000048,14,17775976,RECORD@2020-11-22_12.37.16,229,0
4664,949,518,1000,561,1.185566068,68.58865356,0.822508574,1.322799921,69.04405212,69.06510162,-1.100000024,14,20176938,RECORD@2020-11-22_12.37.16,230,0
4665,951,520,1001,562,1.286385655,68.86115265,0.636440873,1.402853847,69.20030212,69.2647171,-1.200000048,13,13011436,RECORD@2020-11-22_12.37.16,231,0
4666,953,518,1004,560,1.303477287,69.15811157,0.826400995,1.576328516,69.63096619,69.6639328,-1.299999952,13,15906670,RECORD@2020-11-22_12.37.16,232,0
4667,953,518,1003,561,1.446343541,69.44255829,0.638627052,1.583484888,69.83346558,69.86354828,-1.299999952,12,18087590,RECORD@2020-11-22_12.37.16,233,0
4668,952,519,1003,561,1.31503284,69.9604187,0.640735865,1.839964151,70.4413147,70.46237183,-1.5,12,8891163,RECORD@2020-11-22_12.37.16,234,0
4669,953,519,1003,561,1.350803018,70.69213867,0.836461782,1.732027292,71.22867584,71.26081848,-1.399999976,10,17018312,RECORD@2020-11-22_12.37.16,236,0
4670,948,518,1000,560,1.251630068,72.55396271,0.848732829,1.474835157,73.14277649,73.15711212,-1.200000048,7,17960626,RECORD@2020-11-22_12.37.16,242,0
4671,946,523,997,563,1.183305144,72.6918869,0.651221693,1.406509399,73.19878387,73.25691986,-1.100000024,7,9736499,RECORD@2020-11-22_12.37.16,243,0
4672,946,513,996,556,1.218339443,72.85140228,0.850843906,1.281078935,73.37905884,73.45652771,-1,7,16715237,RECORD@2020-11-22_12.37.16,244,0
4673,946,518,996,559,1.178522348,72.98857117,0.652401805,1.15412569,73.42641449,73.45652771,-0.899999976,7,15097671,RECORD@2020-11-22_12.37.16,245,0
4674,927,522,979,562,0.398717016,74.70775604,0.862818003,0.797333419,75.24888611,75.25302124,-0.600000024,7,13815879,RECORD@2020-11-22_12.37.16,252,0
4675,927,521,979,562,0.304172784,75.04383087,0.864863217,0.922786713,75.43376923,75.45262909,-0.699999988,7,35460172,RECORD@2020-11-22_12.37.16,254,0
4676,926,520,978,562,0.333485842,75.1438446,0.660740197,0.531954944,75.65194702,75.65223694,-0.400000006,7,15659742,RECORD@2020-11-22_12.37.16,255,0
4677,966,518,1016,562,2.094719887,77.54839325,0.670103908,2.989497662,77.98999023,78.04756165,-2.200000048,254,15073281,RECORD@2020-11-22_12.37.16,295,0
4678,972,524,1021,566,2.218548059,77.53868103,-0.141455382,2.853288174,77.78378296,77.8479538,-2.099999905,254,15851033,RECORD@2020-11-22_12.37.16,296,0
4679,973,520,1022,561,2.348826885,77.49037933,0.669949174,2.981832027,77.79563141,77.8479538,-2.200000048,254,22175474,RECORD@2020-11-22_12.37.16,297,0
4680,980,511,1028,554,2.614193201,77.4797287,0.881554365,3.405214787,77.87024689,77.94775391,-2.5,254,7338045,RECORD@2020-11-22_12.37.16,298,0
4681,996,516,1046,560,3.328966379,77.39579773,0.880960584,3.929538488,77.72213745,77.8479538,-2.900000095,1,7431256.5,RECORD@2020-11-22_12.37.16,300,0
4682,1000,513,1050,558,3.661904097,77.34550476,0.66967833,4.284412861,77.82965088,77.94775391,-3.200000048,0,8494543,RECORD@2020-11-22_12.37.16,301,0
4683,1002,514,1051,558,3.578255415,77.3833847,0.880960584,4.335526943,77.72650909,77.8479538,-3.200000048,0,14457979,RECORD@2020-11-22_12.37.16,302,0
4684,1006,519,1057,561,3.899134636,77.38307953,0.880894601,4.605770111,77.60713959,77.74814606,-3.400000095,1,13064033,RECORD@2020-11-22_12.37.16,306,0
4685,1008,519,1057,561,3.801938772,77.34623718,0.669620275,4.784057617,77.69426727,77.8479538,-3.5,1,12917337,RECORD@2020-11-22_12.37.16,307,0
4686,1003,518,1053,561,3.67509222,77.52352905,0.881587327,4.278344631,77.72650909,77.8479538,-3.200000048,1,13261826,RECORD@2020-11-22_12.37.16,310,0
4687,997,519,1047,561,3.416048527,77.50817108,0.370065987,4.200209618,77.91337585,78.04756165,-3.099999905,1,8738213,RECORD@2020-11-22_12.37.16,312,0
4688,992,518,1040,560,3.054151297,77.43445587,0.881323457,3.929538488,77.94054413,78.04756165,-2.900000095,254,15073100,RECORD@2020-11-22_12.37.16,313,0
4689,986,518,1035,560,2.860342979,77.31223297,0.66933006,3.668224573,77.76148224,77.8479538,-2.700000048,254,19452856,RECORD@2020-11-22_12.37.16,316,0
4690,985,521,1034,563,2.777050734,77.28639221,-0.139608145,3.527971029,77.57136536,77.64833832,-2.599999905,253,14537218,RECORD@2020-11-22_12.37.16,317,0
4691,980,518,1031,560,2.692207098,77.19200134,0.668788373,3.37934494,77.57728577,77.64833832,-2.5,253,10723347,RECORD@2020-11-22_12.37.16,318,0
4692,977,518,1027,559,2.569554567,77.14575958,0.879080355,3.117248774,77.48323822,77.54853821,-2.299999952,252,14270060,RECORD@2020-11-22_12.37.16,319,0
4693,974,520,1023,561,2.349086046,77.03057861,0.668111205,2.839931488,77.44206238,77.54853821,-2.099999905,252,5926353.5,RECORD@2020-11-22_12.37.16,320,0
4694,971,518,1021,560,2.275418758,76.96684265,0.877760887,3.037694454,77.29187012,77.34892273,-2.299999952,250,8572492,RECORD@2020-11-22_12.37.16,321,0
4695,969,518,1019,560,2.240155458,76.78669739,0.66724062,2.817136526,77.19720459,77.24912262,-2.099999905,250,8510742,RECORD@2020-11-22_12.37.16,322,0
4703,47,521,183,593,-18.57864761,36.54233932,0.652430236,-18.42749214,35.68507385,40.12163544,27.20000076,100,5047814,RECORD@2020-11-22_12.02.52,88,0
4706,499,529,561,568,-15.54948902,67.94178009,-0.089831531,-15.53967667,66.65742493,68.46627045,13.10000038,39,3848989.75,RECORD@2020-11-22_12.02.52,136,0
4707,424,532,496,579,-15.25865555,57.32036972,0.599605024,-14.88387108,55.94075394,57.88693619,14.89999962,44,3490191.75,RECORD@2020-11-22_12.02.52,137,0
4718,1098,509,1162,565,6.011726379,58.06821442,1.366233826,6.721969604,58.08922958,58.48576736,-6.599999905,227,19203140,RECORD@2020-11-21_13.38.59,28,0
4718,1165,508,1213,553,10.79705715,79.0639801,1.7314713,11.6631813,79.62028503,80.44287872,-8.300000191,229,6463827,RECORD@2020-11-21_13.38.59,28,0
4719,1093,518,1155,573,5.665041924,57.44358063,-0.010696977,6.127151966,57.62257004,57.88693619,-6.099999905,227,7835620.5,RECORD@2020-11-21_13.38.59,29,0
4719,1160,508,1203,558,10.33350468,78.51766968,-0.152439862,10.97445107,78.98426819,79.74424744,-8,230,7836893.5,RECORD@2020-11-21_13.38.59,29,0
4727,1026,494,1099,555,3.426481962,50.20301056,1.230151176,3.413262129,50.55706024,50.70097351,-3.799999952,227,12884015,RECORD@2020-11-21_13.38.59,39,0
4727,1079,490,1130,537,6.695005894,70.64568329,1.231520891,7.12816143,71.43395996,71.75984192,-5.699999809,215,26288512,RECORD@2020-11-21_13.38.59,39,0
4757,270,536,415,617,-10.05336952,28.63702202,0.501634002,-9.349977493,28.47471237,30.14112854,18.20000076,150,6241161,RECORD@2020-11-21_13.38.59,82,0
4757,214,533,321,600,-14.4808054,35.15092468,0.517266035,-14.43677998,34.85475922,37.72631454,22.5,154,14602063,RECORD@2020-11-21_13.38.59,82,0
4776,895,508,1008,607,0.036235403,31.67569351,0.578540504,0.359070539,31.91149902,31.93762016,-0.699999988,164,36347992,RECORD@2020-11-21_13.38.59,116,0
4792,884,533,941,578,-1.002608776,53.14024734,0.57577008,-0.283351511,54.26014328,54.29395676,0.300000012,247,4090790.5,RECORD@2020-11-22_12.20.19,1,0
4818,1206,470,1511,702,2.984839678,10.61006832,0.816000938,2.615606785,11.47483826,11.77699757,-13.30000019,2,37359236,RECORD@2020-11-21_13.50.30,57,0
4819,1194,469,1496,698,2.80307436,10.72256851,0.699913144,2.507452965,11.54913044,11.77699757,-13.39999962,6,22799390,RECORD@2020-11-21_13.50.30,58,0
4820,1184,470,1484,698,2.710742235,10.68905258,0.82571733,2.507114887,11.15458012,11.57738781,-13.19999981,202,48086636,RECORD@2020-11-21_13.50.30,59,0
4823,1171,495,1474,729,2.649974346,10.69687271,0.556103587,2.488456011,10.90353394,11.3777771,-13.10000038,254,34100180,RECORD@2020-11-21_13.50.30,62,0
4825,1173,496,1489,728,2.693660975,10.55978966,0.554391503,2.209601402,11.37286091,11.57738781,-11.5,252,28350508,RECORD@2020-11-21_13.50.30,64,0
4827,1177,484,1495,721,2.722758532,10.36255932,0.662181139,2.379616737,10.84058666,11.17816734,-13,252,33751472,RECORD@2020-11-21_13.50.30,66,0
4828,1188,482,1510,727,2.710762739,9.999060631,0.651953459,2.502054691,10.70281601,10.97855663,-13.89999962,251,39437004,RECORD@2020-11-21_13.50.30,67,0
4829,1190,488,1517,735,2.731788635,9.841744423,0.736326754,2.149841785,10.7572279,10.97855663,-11.39999962,247,33120358,RECORD@2020-11-21_13.50.30,68,0
4830,1193,494,1524,746,2.714370489,9.823579788,0.543262959,2.382908344,10.32672977,10.57933712,-14.10000038,252,25247240,RECORD@2020-11-21_13.50.30,69,0
4831,1196,490,1524,739,2.64821434,9.754703522,0.647227764,2.162036896,10.5023737,10.77894688,-11.69999981,246,22826726,RECORD@2020-11-21_13.50.30,70,0
4832,1192,487,1522,741,2.69881916,9.696622849,0.54643029,2.313099384,10.37420654,10.77894688,-13,253,24788478,RECORD@2020-11-21_13.50.30,71,0
4833,1197,496,1524,746,2.671288729,9.676196098,0.646124363,2.399461269,10.54336643,10.77894688,-14.19999981,3,32294340,RECORD@2020-11-21_13.50.30,72,0
4837,1142,529,1352,705,3.092243195,15.89462566,0.432934374,3.099859238,16.42348862,16.76725006,-10.5,22,36036992,RECORD@2020-11-21_13.50.30,89,0
4837,895,549,990,626,-0.165537789,37.01351166,0.12399926,0.132514641,37.50333023,37.52670288,-0.200000003,174,34972916,RECORD@2020-11-21_13.50.30,89,0
4889,805,500,871,551,-3.035151243,51.02342987,1.779309869,-3.184678555,51.70817947,51.79882813,3.5,2,8659929,RECORD@2020-11-21_13.50.30,164,0
4889,920,478,1017,564,0.572184026,37.02159882,1.393673658,0.72466433,37.51058197,37.52670288,-1.100000024,243,18515500,RECORD@2020-11-21_13.50.30,164,0
4889,1050,500,1176,607,2.435326099,24.03133011,1.036174059,2.374527216,24.45670128,24.55204582,-5.5,253,41038416,RECORD@2020-11-21_13.50.30,164,0
4892,922,491,1014,576,0.495007813,36.11951447,0.989089727,0.650224805,36.5240593,36.52865219,-1,241,19549594,RECORD@2020-11-21_13.50.30,167,0
4892,1085,506,1212,609,2.828747988,23.7091465,0.777989745,3.085923433,23.95431519,24.15282631,-7.300000191,243,37889348,RECORD@2020-11-21_13.50.30,167,0
4892,810,517,877,566,-2.915814161,51.06357193,0.707451701,-2.593112469,51.64984894,51.6990242,2.900000095,254,10640194,RECORD@2020-11-21_13.50.30,167,0
4892,1067,500,1120,562,3.408193111,44.40800476,1.033972621,3.894902229,44.5502243,44.71266937,-5,205,5043959,RECORD@2020-11-21_13.50.30,167,0
4937,908,503,1056,630,0.516223967,23.42918777,0.52437675,0.719283819,23.94202423,23.95321465,-1.799999952,245,26303874,RECORD@2020-11-21_13.50.30,235,0
4937,814,520,866,563,-4.225296974,67.95176697,-0.079341859,-3.413204193,68.48107147,68.56607819,2.799999952,252,26698152,RECORD@2020-11-21_13.50.30,235,0
4939,905,502,1054,630,0.479448229,22.8621006,0.520682275,0.720919669,23.54983521,23.55399513,-1.700000048,241,16513868,RECORD@2020-11-21_13.50.30,237,0
4939,800,523,852,564,-4.371031284,67.74408722,-0.077956438,-4.213731766,68.12432861,68.2666626,3.5,250,22696096,RECORD@2020-11-21_13.50.30,237,0
4952,854,474,1090,684,0.240731582,13.63019848,0.604213119,0.470165014,14.1373682,14.17231941,-1.899999976,253,44565596,RECORD@2020-11-21_13.50.30,253,0
4952,393,516,501,574,-12.14453602,43.97005844,0.671430469,-11.8932066,42.71604538,44.31344986,15.5,32,6486679.5,RECORD@2020-11-21_13.50.30,253,0
4952,742,500,800,543,-5.873810291,60.03998566,0.767948925,-5.582500935,60.35516739,60.68148041,5.300000191,224,9769931,RECORD@2020-11-21_13.50.30,253,0
4953,851,476,1084,683,0.220016733,13.51432705,0.883825064,0.235029504,13.94241238,13.9727087,-1,1,59034860,RECORD@2020-11-21_13.50.30,254,0
4953,324,517,447,583,-12.56728554,37.47984314,1.044592857,-12.21085548,37.40870285,39.32319641,18,40,8264052,RECORD@2020-11-21_13.50.30,254,0
4953,737,500,796,543,-5.9576931,59.29392624,2.011850119,-5.549033165,59.59835052,59.88303757,5.300000191,223,9692703,RECORD@2020-11-21_13.50.30,254,0
4954,850,477,1085,684,0.217910171,13.66384697,0.610034227,0.163550228,14.13745308,14.17231941,-0.699999988,4,42196804,RECORD@2020-11-21_13.50.30,255,0
4954,252,525,396,599,-12.62005043,32.41448212,0.141007856,-12.19049263,32.47845459,34.83197021,20.70000076,48,6666797,RECORD@2020-11-21_13.50.30,255,0
4954,736,500,791,545,-5.921177387,58.56644058,0.758349836,-5.946734905,59.28798676,59.68342972,5.699999809,221,6446067.5,RECORD@2020-11-21_13.50.30,255,0
4955,844,480,1081,688,0.194329008,13.73865128,0.893922508,0.526119053,14.13717556,14.17231941,-2.099999905,6,38358588,RECORD@2020-11-21_13.50.30,256,0
4955,728,507,784,551,-5.981594563,57.76182556,1.361200213,-5.825302124,58.16537476,58.48576736,5.699999809,221,11250552,RECORD@2020-11-21_13.50.30,256,0
4955,147,534,311,618,-12.50668144,27.6797657,0.496294379,-12.36673832,27.52055168,30.14112854,24.29999924,57,8961876,RECORD@2020-11-21_13.50.30,256,0
4966,594,519,666,572,-9.100799561,50.32959747,0.032350376,-8.487927437,50.59637451,51.29980469,9.600000381,149,12139196,RECORD@2020-11-21_13.50.30,271,0
4966,884,501,1051,649,0.305598378,19.90810966,0.501022279,0.248928368,20.4318943,20.46003723,-0.699999988,18,26974024,RECORD@2020-11-21_13.50.30,271,0
4966,26,536,190,597,-18.37347794,37.91363907,0.370164931,-18.08713341,37.93782425,42.01793289,25.39999962,196,9346253,RECORD@2020-11-21_13.50.30,271,0
4967,882,498,1051,642,0.278364003,20.28761292,0.71860081,0.260011256,20.8550396,20.95906448,-0.699999988,17,21924712,RECORD@2020-11-21_13.50.30,272,0
4967,573,513,650,569,-9.087916374,47.87145233,1.200976968,-8.71382618,47.95767593,48.70487213,10.30000019,146,8865028,RECORD@2020-11-21_13.50.30,272,0
4972,1565,522,1720,654,8.331949234,20.08782578,0.226508811,8.982942581,20.2129612,22.35633469,-24.10000038,25,27626112,RECORD@2020-11-21_14.25.06,17,1
4973,1500,521,1653,649,8.017666817,20.77211952,0.74999702,8.340296745,20.99752235,22.7555542,-21.60000038,25,53418892,RECORD@2020-11-21_14.25.06,18,1
4974,1423,515,1573,638,7.356262207,21.64948845,0.520748258,7.502904892,22.04881096,23.35438538,-18.89999962,25,37958964,RECORD@2020-11-21_14.25.06,19,1
4975,1340,513,1479,636,6.226758003,22.57525253,0.769449115,6.334462166,22.91162682,23.95321465,-15.5,26,32754508,RECORD@2020-11-21_14.25.06,20,1
4976,1251,514,1389,631,5.267438889,23.4305687,0.528203189,5.690179348,23.83961868,24.55204582,-13.19999981,26,35315928,RECORD@2020-11-21_14.25.06,21,1
4977,1158,525,1301,641,4.152371883,24.24697304,0.465185106,4.092357635,24.63335419,25.150877,-9.600000381,26,30314450,RECORD@2020-11-21_14.25.06,22,1
4978,1023,516,1158,628,2.191688061,25.65193939,0.469866991,2.226852179,26.14168549,26.34853745,-5,26,41875812,RECORD@2020-11-21_14.25.06,23,0
4979,973,521,1105,633,1.487197757,26.28066254,0.196524113,1.11141336,27.13224983,27.14697838,-2.400000095,26,28715552,RECORD@2020-11-21_14.25.06,24,0
4980,948,521,1076,627,1.098682165,26.86307144,0.474316686,0.791703463,27.3342514,27.34658813,-1.600000024,25,20542066,RECORD@2020-11-21_14.25.06,25,1
4981,926,512,1055,619,0.789412916,27.44730377,0.189366043,0.687932014,27.74157524,27.74580765,-1.399999976,24,30189282,RECORD@2020-11-21_14.25.06,26,0
4982,919,514,1046,617,0.648089588,27.96248817,0.846233368,0.604447007,28.53962135,28.54424858,-1.200000048,24,41871376,RECORD@2020-11-21_14.25.06,27,0
